2.935559501090695633e+00,7.946080230506538111e-01
1.961912175094303157e+00,1.270938725308902839e+00
2.053752095249944620e+00,-2.212560489531851804e-01
2.750767421228513143e+00,1.830755101699064857e+00
1.973843123500488739e+00,1.488608930346090320e-01
1.266667102605488537e+00,-1.486312554634987793e+00
1.229165656685807573e+00,-7.453603089286392480e-02
5.283407132553932239e-01,-2.179957408486487225e+00
2.230826291851852883e+00,1.345441035607848335e+00
8.168648142614003405e-01,-1.222122744433884023e+00
2.479893912551810242e+00,-5.142441283982684963e-01
3.194484624439115628e+00,1.769143107680925420e+00
1.836808297558035541e+00,3.976386517820016397e-01
3.764807058928282935e+00,2.028966124714128849e+00
2.636389287926450553e+00,2.070197536659825310e+00
2.668670262858959585e+00,1.093867736833310511e+00
3.032980092286631901e+00,1.737063582734671430e+00
2.565713390543723271e+00,-5.029656069495566095e-01
1.408302903940715112e+00,-1.512723176683454795e+00
2.059473405387945988e+00,-7.007279379330338953e-02
1.691402984848303870e+00,-1.619767384161122648e+00
2.571800432206255316e+00,9.539273982480109826e-01
2.490506101049888787e+00,2.582648240467268486e-01
5.785571141864715994e-01,-3.506582175736795648e+00
2.502547225293998423e+00,1.568509677065077490e+00
5.179851775880057740e-01,-2.069922931431182445e+00
2.266327581236511346e+00,1.506069021607729708e+00
3.372930430417309999e+00,2.832252924161500207e+00
3.213302531877226365e+00,1.326120582012803917e+00
1.999624350855881749e+00,2.882263282945420890e-01
4.496072776802195747e+00,2.522342920958379420e+00
2.111620852321722364e+00,-1.986342595897903074e-01
1.265967757238000591e+00,-2.525109947801833954e+00
9.178351270508886550e-01,-8.873351653494310209e-01
9.932170998008165164e-01,-4.867806075434153446e-01
3.044139312672368813e+00,1.274594404360830602e+00
1.433584323977058039e+00,2.034836619359557952e-01
7.779128031825908174e-01,-3.435451870448527067e+00
1.767967473546360857e+00,-1.599131589975053780e+00
2.857023247026878821e+00,1.196025796303074262e+00
2.606965823019415485e+00,2.769430825342825697e-01
1.063356303296274064e+00,-5.240589515431710588e-01
1.761262300502941081e+00,-1.201293413341745664e+00
1.697709383768552405e+00,-1.470754110438850626e+00
2.120161127113784794e+00,-2.123839715132620043e+00
1.347969121034760631e+00,9.328430843695728614e-02
5.378197832903155451e-01,-3.071341594949267950e+00
2.131883203413701189e+00,-1.507143567672061535e-01
2.852735442556404433e+00,5.954243554471988498e-02
1.899109058840430908e+00,-3.850768545684882249e-01
3.062366146935760369e+00,9.273429202427259099e-01
1.780063856351857154e+00,-1.898045982121476793e-01
2.812855127549318546e+00,1.132072144936027813e+00
2.480735668803629945e+00,6.573095015176972922e-01
1.225969540040630079e-01,-3.603666737772338813e+00
1.522159018484752435e+00,-2.681370030656355374e-01
1.532410178578870408e+00,-1.168359068127887701e+00
3.037739803004168682e+00,1.303406551241822253e+00
1.755413584601065224e+00,-1.375493183516389273e+00
2.970415038314425438e+00,-1.212595737889159697e-01
1.377524550397112968e+00,-1.052568313903876840e+00
2.451349855412767731e+00,5.288805621450790584e-01
2.575128105913240706e+00,1.153745890162194421e+00
1.519022388215519381e+00,-1.436992158090475979e-01
1.661337081985580610e+00,5.671278126185873569e-01
1.695019046655798167e+00,2.992721059309317866e-01
4.053867076196839392e+00,1.671480682652074057e+00
1.474681254138058728e+00,-1.713255236002190429e+00
8.176327580211690815e-01,-3.626848060756175940e+00
3.362702590771639244e+00,3.225756224488275148e+00
2.930187426069830181e+00,7.382267703848947038e-01
2.796796621703760088e+00,6.323260634490460719e-01
5.678544972096972732e-01,-2.591747645805833056e+00
2.111809777815136790e+00,-1.152569686930937864e+00
2.749492864050408159e+00,-1.652688852417374843e+00
2.140069729991103564e+00,6.617266689481328124e-01
2.667348963698514375e+00,7.328573428847328097e-01
3.919219194980400722e+00,3.028201602282667881e+00
1.283449116788732747e+00,-3.530076966872496946e+00
8.089103625892017924e-01,-4.448752654849311705e-01
2.050512832638681893e+00,-1.419329526879111292e+00
3.261581967273627480e+00,1.562619979943185022e+00
1.861617058334926966e+00,-3.049431054022763710e-02
1.724698768417342709e+00,7.308988280713919483e-01
1.646971521026169949e+00,-1.286242927025425198e+00
3.660331497373070953e+00,2.479325723189038655e+00
2.687766241559161440e+00,-3.646917698149423903e-01
8.633808141311276607e-01,-2.154519146742590152e+00
1.881947594934580081e+00,3.244559991630340257e-01
-8.424351235335394428e-01,-5.993757116332503188e+00
3.009523138853160251e+00,4.846389754039707176e-01
4.428362077927966212e+00,3.230183779459062876e+00
2.194498774635880611e+00,8.684299915679214443e-01
2.066077023405714641e+00,3.836026086004301061e-01
2.339820940226652546e+00,1.499950742716019914e+00
1.432127588696272102e+00,-1.801275562239912365e-03
2.791989478345789699e+00,1.360150773905440147e+00
2.190061343707101482e+00,7.689460236512942748e-01
2.340719791807242434e+00,1.530101445487976886e+00
3.057196054071666502e+00,2.592003132408586819e+00
4.463182333853982442e+00,4.170677950120946775e+00
3.513579007994251935e+00,2.389005041900219339e+00
2.257652533298615705e+00,8.659718231041182435e-01
1.175775024127081236e+00,-2.112220224532657564e+00
1.867726111535922273e+00,-1.092960860824974345e+00
1.203946068236326772e+00,-2.213698804469519388e+00
3.544444063015077528e+00,3.139612552719197591e+00
2.823764048477722888e+00,1.964205028671540232e+00
1.698407999589706341e+00,-5.067162452281370744e-01
3.380632596429723691e+00,2.196367935741232458e+00
3.863453773919487411e-01,-4.133242720830690331e+00
1.771865566400267156e+00,4.270450515591792673e-01
1.574987820095212543e+00,-1.555519443359395515e+00
2.044499380635751429e+00,1.367588687790560198e-01
4.506778961203250500e-01,-1.779676134540818744e+00
4.034000867012382585e+00,3.046570518910850733e+00
1.919420211717683067e+00,-1.886617729163615753e-02
9.061703110195802324e-01,-2.621665567260634155e+00
8.317512440882035563e-01,-2.690354383908709401e+00
1.868266859947225411e+00,2.890620595082501465e-01
2.407736585869345802e+00,1.019027144535739060e+00
2.135587975801132465e+00,-9.395158093745415995e-01
1.823371951002270563e+00,6.357222082091511517e-01
2.387744785694922101e+00,-5.996102496385143921e-01
8.819904165473835267e-01,-1.437201779585826067e+00
1.962912973896510316e+00,-2.984377403511009330e-01
2.123836760270495283e+00,7.318062881769932249e-01
4.293701041485002534e+00,2.765521670755461514e+00
2.855023558164083486e+00,2.195502022995993840e+00
2.213690040221800714e+00,6.850605821440229892e-01
3.314679582090930055e+00,1.195165309914425045e+00
3.261932061945422401e+00,1.080951406073429100e+00
2.275507736863428665e+00,5.782007172930077044e-01
2.487091078002089617e+00,2.228193139814776957e-01
2.238380608798166360e+00,1.111976768092540313e+00
3.477095634344048669e+00,1.829547007766604949e+00
1.169409431850967795e+00,-6.254924687191392163e-01
3.149673605888364314e+00,1.295921019177613598e+00
3.363963904967988583e+00,2.405658797793854387e+00
2.929187952754130464e+00,1.124086631404822789e+00
1.246824983722199853e+00,-2.064572046878522915e+00
3.989475204200401137e+00,1.260667381727516689e+00
2.314013310530086631e+00,-5.302640690957258762e-01
3.966908634733095962e+00,1.964570348735263039e+00
1.511748583879955588e+00,3.182546654841500455e-02
2.938054074674547156e+00,3.479169328460837152e-01
3.629229350734900272e+00,3.775638523816112091e+00
2.134567254321258822e+00,1.230687246878210628e+00
2.376035610733733705e+00,2.145985821827796625e-01
2.594797741837062688e+00,3.110015513138946197e-01
1.249690892076278814e+00,-1.082825132698844062e+00
2.824311822355700663e+00,1.245559517054690479e+00
4.388909493717624954e+00,4.334383341820667646e+00
2.765210272830842975e+00,5.231937724352191399e-01
2.114593623924040600e+00,1.121424674260340648e+00
2.053098405237724133e+00,1.903405543628630348e+00
1.881067147086603386e+00,5.333677337450533074e-01
2.523757727839637699e+00,5.218290188907445115e-01
2.215519063307576086e+00,-5.566435271012160069e-01
1.124388895481119199e+00,-1.218887259611835416e+00
2.711367923212737452e-01,-3.142433302922194471e+00
1.496793903119825409e+00,-9.542003333537145693e-01
1.495545842860229069e+00,-1.295069511048443145e+00
2.953280594208070653e+00,1.349687775189408967e+00
2.188209077420068205e+00,-9.583522045264550870e-01
2.515352618166126319e+00,-2.314006290463884452e-01
2.229001328746802901e+00,-1.316049153468712429e-01
1.828399481600441190e+00,-3.193247172058578665e-01
4.018562114722207923e+00,2.579329178242068199e+00
3.473237899116063510e+00,1.650845429779724149e+00
2.745490302964847196e+00,5.279631302554890215e-01
1.764257716106575558e+00,-2.012366451510022358e+00
3.009907354983891281e+00,2.453573794789640772e+00
1.058947651979620819e+00,-2.824693916594974930e+00
3.698053279930459958e+00,1.893076631340314453e+00
2.135561031923846720e+00,1.108219609164714958e+00
7.124878672588739192e-01,-2.849560809496054059e+00
1.204698361416995489e+00,-2.770006676978195248e+00
1.211171121792466332e+00,-1.137193920942524139e+00
2.979553142763798679e+00,1.115386642463207512e+00
3.443154848757448150e+00,2.930007118593918936e+00
2.407943735158158294e+00,5.369252150706127491e-01
3.570442581821338113e+00,6.108835184058936107e-01
2.759790181409731868e+00,1.419768527218637111e+00
3.558593481918697066e+00,2.515354831289930537e+00
2.326236294446281327e+00,5.321843825900774982e-01
3.774487332254501837e+00,1.970152880300017895e+00
3.196372991417751663e+00,6.591954707373803846e-01
3.146743575588479391e+00,-1.179106041870603416e-03
1.971322086331013690e+00,1.256265997729224260e-01
2.783171997328784286e+00,1.328338038953180034e+00
1.410198057255863446e+00,-2.483339332107768804e+00
1.316440767148909341e+00,-9.083659256791711822e-01
1.249442472613048416e+00,-1.761375586499285717e+00
2.819333523298766853e+00,1.882147562373607030e+00
-1.707203460093573710e-01,-3.502386300665541352e+00
2.802728718276605857e+00,2.562780191085785586e-01
3.035666061543775829e+00,1.418893546077645507e+00
1.891607543785134293e+00,9.030202714145181275e-01
3.273557362170352203e+00,2.863103422033780099e+00
2.532531071120984745e+00,-3.920708737609939210e-01
2.523134057523076734e+00,1.367057740916287067e-01
1.647128189141235932e+00,-2.619421731400302988e+00
2.941496572651953745e+00,1.112516024654935709e+00
3.257117814113339005e+00,7.002797127650889353e-01
3.485439825601779340e+00,2.141125272666450474e+00
1.457525889364826188e+00,-1.544863943010858387e+00
4.054707386004278824e+00,2.949100748047474241e+00
2.569246765885713657e+00,2.411707553372086643e+00
7.660748221001247860e-01,-2.418022087329257719e+00
2.838533293285534942e+00,1.562667511978501178e+00
4.494516685400357758e+00,3.301078651720204427e+00
1.932239012184255422e+00,-2.753129460631159597e-01
9.698018363340985548e-01,-1.454736390615923414e+00
2.932616542297580953e+00,1.302906896111287516e+00
2.897537768679090853e+00,2.484339388343594357e-01
1.476730413441308620e+00,5.282451754744443839e-01
3.050450085416296808e+00,3.786949645027687383e-01
2.989387791579706466e+00,8.621960660607239646e-01
2.181601293574336964e+00,-6.488348025736017100e-01
2.474714760542076064e+00,1.548350157718918041e+00
2.605470979022226352e+00,8.908660071522106483e-01
2.515953420682358388e+00,6.814703812979300279e-03
2.798277138817482523e+00,9.673412190267182131e-01
2.038340441491433452e+00,1.654616570045650992e+00
1.057671117270030159e+00,-5.761593991604267995e-01
2.274629407209798337e+00,-1.588320202162225581e+00
2.838912222482977477e+00,3.046497295906708258e-01
4.908243260718508694e+00,3.930504408822926621e+00
3.117993661190236132e+00,1.641809996274398165e+00
2.232868078760581465e+00,1.715079410578763675e+00
2.389161222200283152e+00,-3.579571774956907815e-04
1.798057618865663621e+00,-1.014573170055615314e+00
1.882748875205593864e+00,-3.093821490724002921e+00
3.636780283630347999e+00,1.611630968541900799e+00
2.229551358247639392e+00,6.309918399003162648e-01
2.261040723534073482e+00,8.185028124371612757e-01
2.727575664604819927e+00,6.097188349064527335e-01
2.262639217450181928e+00,7.363341257170080700e-01
1.807887392655727954e+00,2.139210825763256718e+00
2.232884251293520084e+00,-1.819785247307588616e+00
1.474979205564345364e+00,-1.684631177896412702e+00
2.531546151569993519e+00,2.541447455189249638e-01
2.861758252610433040e+00,-8.560126492930369979e-01
2.546693380269299034e+00,-3.261658482560755856e-01
3.788273250827857819e+00,2.406664225949854963e+00
1.772965135546271442e+00,-9.769361912723455443e-01
1.133651567634241131e+00,-1.749678622139763995e+00
-4.013282635671888698e-02,-3.298935994715975983e+00
2.165895248326617839e+00,1.080603544867411614e+00
2.764505952742158712e+00,1.350911193393996124e+00
1.418928491596106900e+00,3.935443589134052789e-01
2.371577718638662180e+00,5.409564948112369903e-02
2.787314509054597877e+00,2.193127356620216961e-01
2.421385513578772741e+00,-1.814576331618767968e-01
1.023153133207510557e+00,-1.355881237137658513e+00
3.485497433620345920e-01,-3.232587904159490488e+00
2.573243613466208668e+00,1.936955872999849060e+00
2.410043619340384247e+00,5.532669802529398551e-01
1.179935965029037970e+00,-3.749411139780154389e+00
3.190070132763783484e+00,1.813517830959346488e+00
1.335877740253748724e+00,-1.580000025585949874e+00
2.559046043646730606e+00,1.372759859765432466e+00
1.982342646834061028e+00,-2.609756740859313640e-01
9.358982018260626479e-01,-2.013508036267807277e+00
3.150400877179367676e+00,2.724962237201420834e+00
2.109495586582000648e+00,-3.344086740227498744e-01
2.716999582720612594e+00,-8.212848856504902928e-01
6.767765183654028682e-01,-1.951121270735820090e+00
3.411406616565836103e+00,1.546489130063532613e+00
1.107926413031711910e+00,-7.455492517622517301e-01
2.057858459737949453e+00,-6.085456253716792219e-01
3.889784274845073053e+00,2.296418264943943743e+00
3.199552294441005085e+00,6.271573473384948194e-01
2.536727001446565932e+00,6.653785689052347241e-01
2.407945166155132988e+00,1.802912045655618301e-01
3.464816928488513526e+00,2.412849618999802548e+00
2.130107366023619608e+00,-4.941284937984308234e-01
2.044894840330252261e+00,4.922101902794191741e-03
2.115562761863334806e+00,7.951616588442780853e-02
1.843065452415342254e+00,-4.136973625735830828e-01
1.277849422681416991e+00,-1.407631198237675463e+00
1.142447829356711964e+00,-1.133760722307486812e+00
1.421067995710384002e+00,-1.115068444304643691e+00
1.267243869207733020e+00,-5.964427956990725477e-02
1.732603863065835359e+00,3.900052669567724006e-01
1.044034737983984940e+00,-1.839393114077872760e+00
4.365332576583208279e+00,2.088307255402457763e+00
1.152639930728965201e+00,-3.189914403699559919e+00
1.878253263932707640e-01,-2.625867104312113565e+00
2.694582869976093864e+00,1.181819733338505207e+00
2.552420431693193770e+00,2.406363527305141470e-02
3.080636572896831460e+00,3.255703091841241070e-01
2.417473979768320902e+00,1.793807455637966619e+00
4.166031624719459536e+00,2.960834265337414895e+00
2.253220704916936157e+00,-5.737026570006039661e-01
2.797768418850612004e+00,-4.228702263291674868e-01
2.050402752538449391e+00,4.542761840704570564e-01
1.858988465614317631e+00,-9.098722210212595307e-01
2.769811028165388489e+00,1.176814356857109001e+00
1.253112526685603134e+00,-2.247452448751736664e+00
2.116954232601692798e+00,9.097873287142333593e-03
1.498356400665664223e+00,-9.360992569062157598e-01
7.136673676601874572e-01,-3.361704360396766234e+00
2.930642649330942540e+00,1.674943337333573146e+00
3.213673348279566966e+00,1.434736635757163148e+00
2.309790398927690447e+00,1.830568541793263226e-01
1.495369137937711645e+00,-1.204805030213699224e+00
1.589386629087781611e+00,-7.903308651774570981e-01
2.051456433706265070e+00,-1.858542534458233586e+00
1.834001382592901130e+00,-2.004056222841217760e+00
1.845014709027377631e+00,-1.117935238378910290e+00
2.025473588489294485e+00,-1.518727194218456367e+00
2.659521872663436426e+00,1.335938820069431321e+00
2.538774195249500210e+00,4.827398391232596842e-01
2.659877620511833296e+00,4.377373066057662632e-01
7.252520280273928588e-01,-1.435491485273791001e+00
3.727105314754804333e+00,1.028022450859955139e+00
2.243498168601908205e+00,-8.405261581659031478e-01
3.101039081382987561e+00,5.012531339139563169e-01
2.531888389204532963e+00,1.442638379209848942e+00
2.050598947377572312e+00,-4.042676008008054822e-01
2.170747565121789346e+00,-1.892911646308016033e-02
2.037096424771007275e+00,-8.095123478885566382e-01
1.399700574879863879e+00,-1.925230638425446950e+00
1.261574937083389747e+00,-2.504756984435366762e-01
2.025198381817214788e+00,1.101852943407461538e+00
3.197212378760362572e+00,3.474219376644381851e-01
1.435987836396115380e+00,-1.564123867664468648e+00
6.775462521329107535e-01,-2.180431352005881340e+00
2.625403370404688186e+00,1.606823448694957968e+00
2.820511453788032696e+00,1.666435098555515415e+00
2.168193482430696317e+00,1.938510212936994881e+00
2.640019442163124008e+00,1.972489422150795146e+00
3.979035446965378142e+00,3.087011596521685330e+00
1.603268696141263439e+00,8.174392026741186257e-01
3.848958763433308228e+00,1.557419634210419623e+00
1.068802352163380931e+00,-6.104867299346223852e-01
3.678689644187419283e+00,1.401099933145377507e+00
1.376186020200680815e+00,-1.173096146805072015e+00
2.569160547558389407e+00,-3.989518386556391016e-01
3.809876087879816353e+00,2.825541336722120267e+00
1.843232394479862535e+00,5.682008276601224761e-01
2.721429248445050408e+00,1.435389830168158687e+00
1.394429052964848648e+00,-1.912316577963558029e+00
3.148280004741306648e+00,2.000985371659095957e+00
1.768774939377024236e+00,-5.384845846122674473e-01
3.362865365232906356e+00,1.233079679550865393e+00
1.514142984179766227e+00,-7.512607610929735724e-01
1.855182426107790272e+00,-1.146718454712980284e+00
1.189251246804650997e+00,-1.025301974250484971e+00
2.406775854937414749e+00,-7.373043287293004067e-01
3.048359871457280157e+00,1.659480902940673852e+00
2.423624081089315485e+00,1.262385472540363596e+00
3.248224223090854679e+00,1.152252743965245907e+00
1.505601434286006235e+00,-1.377732115575490468e+00
1.933067266561306008e+00,-7.843756669198218012e-03
2.445028573882062073e+00,8.253792392336525285e-01
2.798289563689143833e+00,1.868412123833117056e+00
2.135596227063061736e+00,-2.291028170626829397e+00
2.219853467146868375e+00,-7.086735299766924734e-02
3.361168441818562336e+00,2.512508855116803108e+00
1.747667927894802409e+00,-2.299936042027861838e+00
2.024577249380862032e+00,1.802277326777333155e-01
3.393331034688054970e+00,1.499209829807864436e+00
2.030227665956754191e+00,7.026414586188964861e-01
2.151400932579825120e+00,6.315739677564022880e-01
2.772723433245301017e+00,1.470892487336566967e-01
1.588502673470197468e+00,-1.163173793891636887e+00
2.454847056547106554e+00,4.693508806354339258e-02
2.215102556653543164e+00,1.648302387322731488e-01
3.972412876788107283e+00,1.814899136544388947e+00
1.037983194599165104e+00,-1.834944277783220334e-01
1.337250370085849571e+00,-1.189480397062299799e+00
3.258301080099875069e+00,1.327912290755899560e+00
2.142419124018822174e+00,-1.175576193168534456e+00
1.463033426248361968e+00,-3.393964669673563694e-01
2.737204265353358146e+00,8.731497115300692613e-01
2.431782458825986648e+00,1.109346975008253633e+00
1.750810419926582817e+00,-1.305809144012055167e+00
-9.231915974131954528e-02,-3.529401151239186074e+00
3.982479713884734540e+00,2.357749712922042384e+00
2.307347232212136667e+00,-1.267531487824511138e-01
2.952294280834885321e+00,1.482333234858012716e+00
2.396425576172091176e+00,2.416931417711208618e-02
-3.092376080688024054e-01,-3.719788585672603176e+00
1.975725115901746154e+00,1.437391575480764683e+00
2.377420035065354931e+00,8.616283707655887358e-01
3.518284892821093912e+00,1.732216217709731332e+00
3.599920984340865715e+00,5.886479446987096242e-01
2.164989235705927939e+00,2.145512479285078752e-02
8.063712008472267989e-01,-9.897591350094979701e-01
2.686170551926057026e+00,2.502917448490317387e+00
3.159590865103694579e+00,1.307231082988444815e+00
1.793599934591153966e+00,2.452106152702982489e-01
3.516116490294199259e+00,2.864009016976879707e+00
3.083796213488207094e+00,1.444759749554887174e+00
2.516597486794290628e+00,6.012017503584069500e-01
2.473984103624477626e+00,-7.186591617464970216e-01
2.588933771655586913e+00,6.333013563855601769e-01
3.320126430865180112e-01,-1.323495797160339160e+00
1.757600113440965339e+00,-1.334262254347347909e+00
3.506306315103564497e+00,2.767292951074790341e+00
3.266658470466714093e+00,1.912198450556621854e+00
1.254427521647671462e+00,-2.625127374894621557e+00
-5.793425500199873568e-01,-3.845543087468575205e+00
2.097197354577922113e+00,-5.426891239169704395e-01
2.401680642841988345e+00,1.733461622087883569e+00
1.962406863756548159e+00,4.634882740291962344e-01
1.722812570274993238e+00,-9.532797047774452803e-01
3.252898460821557869e+00,2.018790340498736846e+00
2.633071782746171152e+00,-9.946036764471755109e-02
2.449494707207268807e+00,-1.577494745575062640e-01
1.624161517845737590e+00,-8.761777577893079538e-01
3.308164182252005592e+00,9.465497582547988120e-02
1.854497346567901772e+00,-2.229674322845312862e+00
2.063118739300109361e+00,8.482423204719818921e-02
3.185093303885385030e+00,2.032325764447365568e+00
3.194195319618754247e+00,-1.221378780372294859e+00
2.864105862798047131e+00,2.082346912340651723e+00
2.012064814796552525e+00,6.730076827517279536e-01
1.505763281398255327e+00,-1.410574848910215673e+00
2.523574355089166055e+00,1.693156306311833337e+00
3.712031198150260280e+00,2.326375517883808364e+00
1.791428187830479191e+00,-1.211024071199567231e+00
1.307099717443711118e+00,-1.766246350055100889e+00
7.951478917749872366e-01,-1.659701129045584977e+00
1.443315579498198664e+00,-2.032617475959569653e+00
2.982746204281845337e+00,1.031014105485503096e+00
2.211221447925876049e+00,-1.480858684650316004e+00
3.300367188979729249e+00,9.941428689746653058e-01
2.269761319152144186e+00,-3.705092823318131279e-01
1.941801444175985214e+00,-2.214894826309830478e+00
6.875775855982591001e-01,-2.591913840638993438e+00
9.252970922519834218e-01,-1.483927692609835924e+00
1.524563409968952232e+00,-4.437348758805164661e-01
1.126423250427760703e+00,-1.602848330899059315e+00
1.065735925115292249e+00,-2.358752228108045745e+00
2.018327780062674659e+00,4.050435240186054386e-01
2.161992756519983683e+00,-5.429504043176119898e-01
1.801066510897480821e+00,-9.906167267319937464e-02
2.119177802152153678e+00,-9.213378359481841917e-01
1.724740841001222380e+00,-1.669241523152570794e+00
5.847322503990166620e-01,-2.193484227300352973e+00
2.165013406698712117e+00,4.252189614952422425e-01
1.662175329368158483e+00,-6.578089193856324624e-01
3.165012173641897242e+00,1.372554250603089887e+00
2.294032041423270663e+00,6.966493529316941657e-01
1.880807881882375021e+00,-2.902209193314231328e-01
2.326032457826971100e+00,-9.067378763143121301e-01
3.369107869295385971e+00,9.849901082371986805e-01
1.463870700437448047e+00,-1.883431602541711269e+00
-5.892787980909020007e-02,-3.418223739950917661e+00
3.220319947759018753e+00,1.121032838369798279e+00
2.772933962128933061e+00,1.871351642080296696e+00
2.796179491401822315e+00,5.485957491817416987e-01
1.272109528775481557e+00,-1.228304905411593095e+00
1.282640489475321388e+00,-1.985651473540358980e+00
7.025842084039908286e-01,-3.545821202141846040e+00
4.313478113346949083e-01,-3.306451766262290093e+00
-3.169956195570975410e-01,-3.192558602710697802e+00
3.917275994012133111e+00,2.023117851874029594e+00
3.967672933689063264e+00,2.988450812853011396e+00
1.853624445593572645e+00,-1.112565161996962093e+00
2.525878650021888827e+00,1.663240384151812634e+00
2.966412525559744662e+00,8.077790480514313032e-01
2.786209941854053795e+00,1.004244249819179036e+00
3.448224683533518409e+00,1.954226418682639022e+00
1.617151525233935239e+00,-3.454008320611520744e-01
1.602509745381107908e+00,-1.409935051973984388e+00
1.794169077867193485e+00,-7.140804222587014971e-01
1.697403440004318309e+00,-1.971909323461311203e+00
1.540103207044231093e+00,-1.138556731139975131e+00
2.958256265049290512e+00,8.237777899845688534e-02
1.600650352854168013e+00,-1.077905417031279622e+00
2.873945928171497854e+00,7.195160464215577534e-02
2.992296248736547426e+00,7.951224135266632409e-01
2.252432350523701388e+00,2.162901353246304836e+00
6.208286709378512125e-01,-3.197581317240787424e+00
1.082292993928300806e+00,-6.896233063919763318e-01
2.957076543856351769e+00,9.380171749427679284e-03
1.927244182907234649e+00,-1.587226431139006522e+00
